raw - raw,raw - raw
Raman Shift,Intensity
Raw Data x cm-1,Raw Data y a. u.
param: nan,param: nan
raw data from C:\01_Code\ECPypsi_v0.7\data\raw\01_561nm_300g_5x3_mit1800_Toluol..txt,raw data from C:\01_Code\ECPypsi_v0.7\data\raw\01_561nm_300g_5x3_mit1800_Toluol..txt
2773.967,670.333333333333
2775.931,683.666666666667
2777.895,688.666666666667
2779.858,678.333333333333
2781.821,674.333333333333
2783.783,666.666666666667
2785.745,678.0
2787.706,674.666666666667
2789.667,669.333333333333
2791.627,695.0
2793.587,685.333333333333
2795.546,681.333333333333
2797.505,674.0
2799.463,673.0
2801.42,677.333333333333
2803.377,671.666666666667
2805.334,684.333333333333
2807.29,685.333333333333
2809.245,684.333333333333
2811.2,697.0
2813.155,700.333333333333
2815.109,674.666666666667
2817.062,687.333333333333
2819.015,698.0
2820.968,692.0
2822.919,688.0
2824.871,698.0
2826.822,689.0
2828.772,695.333333333333
2830.722,706.0
2832.671,713.333333333333
2834.62,709.666666666667
2836.568,715.666666666667
2838.515,713.666666666667
2840.463,754.333333333333
2842.409,737.0
2844.355,769.666666666667
2846.301,790.333333333333
2848.246,803.666666666667
2850.191,840.0
2852.135,870.666666666667
2854.078,896.666666666667
2856.021,931.0
2857.964,957.333333333333
2859.906,964.0
2861.848,985.0
2863.789,1016.33333333333
2865.729,974.0
2867.669,996.0
2869.608,1033.66666666667
2871.547,1017.0
2873.486,1020.66666666667
2875.424,989.666666666667
2877.361,995.666666666667
2879.298,960.666666666667
2881.234,949.0
2883.17,917.333333333333
2885.105,904.333333333333
2887.04,912.0
2888.974,934.666666666667
2890.908,894.333333333333
2892.841,921.0
2894.774,930.666666666667
2896.706,940.333333333333
2898.638,1014.33333333333
2900.569,1061.66666666667
2902.5,1107.33333333333
2904.43,1173.0
2906.36,1279.33333333333
2908.289,1458.33333333333
2910.218,1572.33333333333
2912.146,1680.66666666667
2914.074,1863.0
2916.001,1951.66666666667
2917.927,1972.33333333333
2919.854,1945.66666666667
2921.779,1871.33333333333
2923.704,1747.66666666667
2925.629,1649.33333333333
2927.553,1482.66666666667
2929.477,1398.0
2931.4,1284.33333333333
2933.322,1204.66666666667
2935.244,1128.0
